Topic,Question Type,Paragraph,Question Text,Answer Options,Correct Answer,,Keyword
نحو,MCQ,,ما المفعول معه: 'نزل المهندس والعمال.'؟,أ. نزل؛ ب. والعمال.؛ ج. المهندس؛ د. والأعباء.,,,
نحو,MCQ,,ما المفعول معه: 'غنى المهندس والعمال.'؟,أ. المهندس؛ ب. غنى؛ ج. والفريق؛ د. والعمال..,,,
نحو,MCQ,,ما المفعول معه: 'قام المهندس والعمال.'؟,أ. والعمال؛ ب. قام؛ ج. والعمال.؛ د. المهندس.,,,
جمع,MCQ,,"ما الجمع من كلمة "" طالب "" ؟",أ. طلبه؛ ب. طلاب؛ ج. الطلاب؛ د. خريجي,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" طالب "" .",أ. طلبه؛ ب. طلاب؛ ج. الطلاب؛ د. خريجي,,,
جمع,MCQ,,"ما الجمع من كلمة ""مدرس"" ؟",أ. مدرسون؛ ب. ومهنيين؛ ج. ومحامين؛ د. متخصصون,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""مدرس"".",أ. مدرسون؛ ب. ومهنيين؛ ج. ومحامين؛ د. متخصصون,,,
جمع,MCQ,,"ما الجمع من كلمة "" كتاب "" ؟",أ. ترجم؛ ب. كتب؛ ج. كتبه؛ د. وكتب,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" كتاب "" .",أ. ترجم؛ ب. كتب؛ ج. كتبه؛ د. وكتب,,,
جمع,MCQ,,"ما الجمع من كلمة "" بابا "" ؟",أ. مدرسون؛ ب. أبواب؛ ج. رجال؛ د. كتب,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""باب"".",أ. مدرسون؛ ب. أبواب؛ ج. رجال؛ د. كتب,,,
جمع,MCQ,,"ما الجمع من كلمة ""نافذة"" ؟",أ. حجرات؛ ب. فتحات؛ ج. نوافذ؛ د. شبابيك,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""نافذة"".",أ. حجرات؛ ب. فتحات؛ ج. نوافذ؛ د. شبابيك,,,
جمع,MCQ,,"ما الجمع من كلمة "" كرسي "" ؟",أ. كراسي؛ ب. ازرار؛ ج. عجلات؛ د. اطارات,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" كرسي "" .",أ. كراسي؛ ب. ازرار؛ ج. عجلات؛ د. اطارات,,,
جمع,MCQ,,"ما الجمع من كلمة "" طاولة "" ؟",أ. طاولات؛ ب. طاوله؛ ج. كراسي؛ د. منضده,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" طاولة "" .",أ. طاولات؛ ب. طاوله؛ ج. كراسي؛ د. منضده,,,
جمع,MCQ,,"ما الجمع من كلمة ""قلم"" ؟",أ. معلمون؛ ب. أقلام؛ ج. أقلام؛ د. مهندسون,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""قلم "" .",أ. معلمون؛ ب. أقلام؛ ج. أقلام؛ د. مهندسون,,,
جمع,MCQ,,"ما الجمع من كلمة ""دفتر"" ؟",أ. دفاتر؛ ب. والوثائق؛ ج. وثائق؛ د. ووثائق,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""دفتر"".",أ. دفاتر؛ ب. والوثائق؛ ج. وثائق؛ د. ووثائق,,,
جمع,MCQ,,"ما الجمع من كلمة ""مدينة"" ؟",أ. مدن؛ ب. عواصم؛ ج. محافظات؛ د. بلدات,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""مدينة"" .",أ. مدن؛ ب. عواصم؛ ج. محافظات؛ د. بلدات,,,
جمع,MCQ,,"ما الجمع من كلمة ""معلم"" ؟",أ. اكفاء؛ ب. ومعلمين؛ ج. ومهنيين؛ د. معلمون,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""معلم"".",أ. اكفاء؛ ب. ومعلمين؛ ج. ومهنيين؛ د. معلمون,,,
جمع,MCQ,,"ما الجمع من كلمة "" مدير "" ؟",أ. طاولات؛ ب. مديرون؛ ج. طلاب؛ د. بحار,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" مدير "" .",أ. طاولات؛ ب. مديرون؛ ج. طلاب؛ د. بحار,,,
جمع,MCQ,,"ما الجمع من كلمة ""طبيب"" ؟",أ. نوافذ؛ ب. أنهار؛ ج. أطباء؛ د. أبواب,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""طبيب"".",أ. نوافذ؛ ب. أنهار؛ ج. أطباء؛ د. أبواب,,,
جمع,MCQ,,"ما الجمع من كلمة ""مهندس"" ؟",أ. فرنسيون؛ ب. مهندسون؛ ج. معماريين؛ د. مهندسين,,,
جمع,MCQ,,اختر الجمع الصحيح لكلمة مهندس .,أ. فرنسيون؛ ب. مهندسون؛ ج. معماريين؛ د. مهندسين,,,
جمع,MCQ,,"ما الجمع من كلمة "" بحر "" ؟",أ. غواص؛ ب. بحار؛ ج. تنين؛ د. محيطات,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" بحر "" .",أ. غواص؛ ب. بحار؛ ج. تنين؛ د. محيطات,,,
جمع,MCQ,,"ما الجمع من كلمة "" نهر "" ؟",أ. رجال؛ ب. مهندسون؛ ج. أنهار؛ د. دفاتر,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" نهر "" .",أ. رجال؛ ب. مهندسون؛ ج. أنهار؛ د. دفاتر,,,
جمع,MCQ,,"ما الجمع من كلمة "" شجرة "" ؟",أ. زهور؛ ب. بحار؛ ج. كتب؛ د. أشجار,,,
جمع,MCQ,,اختر الجمع الصحيح لكلمة شجرة .,أ. زهور؛ ب. بحار؛ ج. كتب؛ د. أشجار,,,
جمع,MCQ,,"ما الجمع من كلمة "" زهرة "" ؟",أ. اللوتس؛ ب. زهور؛ ج. وزهور؛ د. ازهار,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""زهرة "" .",أ. اللوتس؛ ب. زهور؛ ج. وزهور؛ د. ازهار,,,
جمع,MCQ,,"ما الجمع من كلمة ""طفل"" ؟",أ. أطفال؛ ب. بحار؛ ج. أطباء؛ د. معلمون,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة ""طفل"".",أ. أطفال؛ ب. بحار؛ ج. أطباء؛ د. معلمون,,,
جمع,MCQ,,"ما الجمع من كلمة "" رجل "" ؟",أ. لرجال؛ ب. رجال؛ ج. برجال؛ د. ورجال,,,
جمع,MCQ,,"اختر الجمع الصحيح لكلمة "" رجل "" .",أ. لرجال؛ ب. رجال؛ ج. برجال؛ د. ورجال,,,
مفرد,MCQ,,"ما المفرد من كلمة ""طلاب"" ؟",أ. طالب؛ ب. طلاب؛ ج. طالبا؛ د. تلميذ,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""طلاب"".",أ. طالب؛ ب. طلاب؛ ج. طالبا؛ د. تلميذ,,,
مفرد,MCQ,,"ما المفرد من كلمة ""مدرسون"" ؟",أ. ومدرس؛ ب. كمدرس؛ ج. استاذ؛ د. مدرس,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""مدرسون"".",أ. ومدرس؛ ب. كمدرس؛ ج. استاذ؛ د. مدرس,,,
مفرد,MCQ,,"ما المفرد من كلمة "" كتب "" ؟",أ. ككتاب؛ ب. وكتاب؛ ج. كتاب؛ د. لكتاب,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""كتب "" .",أ. ككتاب؛ ب. وكتاب؛ ج. كتاب؛ د. لكتاب,,,
مفرد,MCQ,,"ما المفرد من كلمة "" أبواب "" ؟",أ. وباب؛ ب. لباب؛ ج. باب؛ د. بباب,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" أبواب "" .",أ. وباب؛ ب. لباب؛ ج. باب؛ د. بباب,,,
مفرد,MCQ,,"ما المفرد من كلمة ""نوافذ"" ؟",أ. مدرسون؛ ب. دفاتر؛ ج. أطباء؛ د. نافذة,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""نوافذ "" .",أ. مدرسون؛ ب. دفاتر؛ ج. أطباء؛ د. نافذة,,,
مفرد,MCQ,,"ما المفرد من كلمة ""كراسي"" ؟",أ. كرسي؛ ب. استاذيه؛ ج. الكرسي؛ د. جالسا,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""كراسي"".",أ. كرسي؛ ب. استاذيه؛ ج. الكرسي؛ د. جالسا,,,
مفرد,MCQ,,"ما المفرد من كلمة ""طاولات"" ؟",أ. أبواب؛ ب. بحار؛ ج. زهور؛ د. طاولة,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""طاولات"".",أ. أبواب؛ ب. بحار؛ ج. زهور؛ د. طاولة,,,
مفرد,MCQ,,"ما المفرد من كلمة "" أقلام "" ؟",أ. قلم؛ ب. بالقلم؛ ج. ورق؛ د. وقلم,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" أقلام "" .",أ. قلم؛ ب. بالقلم؛ ج. ورق؛ د. وقلم,,,
مفرد,MCQ,,"ما المفرد من كلمة ""دفاتر"" ؟",أ. دفتر؛ ب. فهرس؛ ج. كتيب؛ د. ودفتر,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""دفاتر"".",أ. دفتر؛ ب. فهرس؛ ج. كتيب؛ د. ودفتر,,,
مفرد,MCQ,,"ما المفرد من كلمة ""مدن"" ؟",أ. مديرون؛ ب. أشجار؛ ج. زهور؛ د. مدينة,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""مدن"".",أ. مديرون؛ ب. أشجار؛ ج. زهور؛ د. مدينة,,,
مفرد,MCQ,,"ما المفرد من كلمة "" معلمون "" ؟",أ. ومعلم؛ ب. كمعلم؛ ج. مدرس؛ د. معلم,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""معلمون "" .",أ. ومعلم؛ ب. كمعلم؛ ج. مدرس؛ د. معلم,,,
مفرد,MCQ,,"ما المفرد من كلمة "" مديرون "" ؟",أ. مدير؛ ب. ومدير؛ ج. سكرتير؛ د. وكيل,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" مديرون "" .",أ. مدير؛ ب. ومدير؛ ج. سكرتير؛ د. وكيل,,,
مفرد,MCQ,,"ما المفرد من كلمة "" أطباء "" ؟",أ. اخصائي؛ ب. طبيب؛ ج. جراح؛ د. وطبيب,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" أطباء "" .",أ. اخصائي؛ ب. طبيب؛ ج. جراح؛ د. وطبيب,,,
مفرد,MCQ,,"ما المفرد من كلمة ""مهندسون"" ؟",أ. ومخترع؛ ب. ومهندس؛ ج. مهندس؛ د. كمهندس,,,
مفرد,MCQ,,اختر المفرد الصحيح لكلمة مهندسون .,أ. ومخترع؛ ب. ومهندس؛ ج. مهندس؛ د. كمهندس,,,
مفرد,MCQ,,"ما المفرد من كلمة ""بحار"" ؟",أ. لبحر؛ ب. وبحر؛ ج. ببحر؛ د. بحر,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""بحار "" .",أ. لبحر؛ ب. وبحر؛ ج. ببحر؛ د. بحر,,,
مفرد,MCQ,,"ما المفرد من كلمة "" انهار "" ؟",أ. النهر؛ ب. لنهر؛ ج. نهر؛ د. نهري,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" انهار "" .",أ. النهر؛ ب. لنهر؛ ج. نهر؛ د. نهري,,,
مفرد,MCQ,,"ما المفرد من كلمة "" أشجار "" ؟",أ. أنهار؛ ب. كراسي؛ ج. شجرة؛ د. أشجار,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة "" أشجار "" .",أ. أنهار؛ ب. كراسي؛ ج. شجرة؛ د. أشجار,,,
مفرد,MCQ,,"ما المفرد من كلمة ""زهور"" ؟",أ. زهرة؛ ب. مدرسون؛ ج. أطفال؛ د. مدن,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""زهور "" .",أ. زهرة؛ ب. مدرسون؛ ج. أطفال؛ د. مدن,,,
مفرد,MCQ,,"ما المفرد من كلمة ""أطفال"" ؟",أ. طفلا؛ ب. طفل؛ ج. مريض؛ د. صبي,,,
مفرد,MCQ,,"اختر المفرد الصحيح لكلمة ""أطفال"".",أ. طفلا؛ ب. طفل؛ ج. مريض؛ د. صبي,,,
مفرد,MCQ,,"ما المفرد من كلمة ""رجال"" ؟",أ. رجل؛ ب. برجل؛ ج. ورجل؛ د. لرجل,,,
مفرد,MCQ,,اختر المفرد الصحيح لكلمة رجال .,أ. رجل؛ ب. برجل؛ ج. ورجل؛ د. لرجل,,,
مرادف,MCQ,,"ما مرادف كلمة ""ساعد"" ؟",أ. يتوجد؛ ب. حارب؛ ج. فرحوا؛ د. عاون,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""ساعد "" .",أ. يتوجد؛ ب. حارب؛ ج. فرحوا؛ د. عاون,,,
مرادف,MCQ,,"ما مرادف كلمة ""كتب"" ؟",أ. وسجل؛ ب. سجل؛ ج. احرز؛ د. سجلت,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""كتب "" .",أ. وسجل؛ ب. سجل؛ ج. احرز؛ د. سجلت,,,
مرادف,MCQ,,"ما مرادف كلمة ""قرأ"" ؟",أ. لمستخدمي؛ ب. تحميل؛ ج. تنزيل؛ د. تصفح,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""قرأ "" .",أ. لمستخدمي؛ ب. تحميل؛ ج. تنزيل؛ د. تصفح,,,
مرادف,MCQ,,"ما مرادف كلمة "" ذهب "" ؟",أ. نظف؛ ب. غادر؛ ج. سافر؛ د. هرب,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة "" ذهب "" .",أ. نظف؛ ب. غادر؛ ج. سافر؛ د. هرب,,,
مرادف,MCQ,,"ما مرادف كلمة ""رجع"" ؟",أ. رجع؛ ب. انتقل؛ ج. عاد؛ د. سبيل,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""رجع "" .",أ. رجع؛ ب. انتقل؛ ج. عاد؛ د. سبيل,,,
مرادف,MCQ,,"ما مرادف كلمة ""جاء"" ؟",أ. مجلد؛ ب. توقف؛ ج. ارتدى؛ د. أتى,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""جاء "" .",أ. مجلد؛ ب. توقف؛ ج. ارتدى؛ د. أتى,,,
مرادف,MCQ,,"ما مرادف كلمة ""عمل"" ؟",أ. زاول؛ ب. واشتغل؛ ج. اشتغل؛ د. اشتغلت,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""عمل "" .",أ. زاول؛ ب. واشتغل؛ ج. اشتغل؛ د. اشتغلت,,,
مرادف,MCQ,,"ما مرادف كلمة ""فتح "" ؟",أ. الكشف؛ ب. يكشف؛ ج. وكشف؛ د. كشف,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""فتح "" .",أ. الكشف؛ ب. يكشف؛ ج. وكشف؛ د. كشف,,,
مرادف,MCQ,,"ما مرادف كلمة ""جلس"" ؟",أ. اتانا؛ ب. فلانا؛ ج. قعد؛ د. ساجدا,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""جلس"".",أ. اتانا؛ ب. فلانا؛ ج. قعد؛ د. ساجدا,,,
مرادف,MCQ,,"ما مرادف كلمة ""خرج"" ؟",أ. هرب؛ ب. شباك؛ ج. غادر؛ د. سافر,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""خرج "" .",أ. هرب؛ ب. شباك؛ ج. غادر؛ د. سافر,,,
مرادف,MCQ,,"ما مرادف كلمة ""ركض"" ؟",أ. جرى؛ ب. غادر؛ ج. شباك؛ د. تعلم,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""ركض "" .",أ. جرى؛ ب. غادر؛ ج. شباك؛ د. تعلم,,,
مرادف,MCQ,,"ما مرادف كلمة ""أكل"" ؟",أ. تناوله؛ ب. تعاطي؛ ج. تناولها؛ د. تناول,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""أكل"".",أ. تناوله؛ ب. تعاطي؛ ج. تناولها؛ د. تناول,,,
مرادف,MCQ,,"ما مرادف كلمة ""شرب"" ؟",أ. أصغى؛ ب. توقف؛ ج. قعد؛ د. احتسى,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""شرب"".",أ. أصغى؛ ب. توقف؛ ج. قعد؛ د. احتسى,,,
مرادف,MCQ,,"ما مرادف كلمة ""بكى"" ؟",أ. خلي؛ ب. بره؛ ج. دمع؛ د. ويا,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""بكى "" .",أ. خلي؛ ب. بره؛ ج. دمع؛ د. ويا,,,
مرادف,MCQ,,"ما مرادف كلمة ""لعب"" ؟",أ. عاد؛ ب. غادر؛ ج. لهى؛ د. استفسر,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""لعب"".",أ. عاد؛ ب. غادر؛ ج. لهى؛ د. استفسر,,,
مرادف,MCQ,,"ما مرادف كلمة ""سمع"" ؟",أ. اشتغل؛ ب. أصغى؛ ج. سجل؛ د. توقف,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""سمع"".",أ. اشتغل؛ ب. أصغى؛ ج. سجل؛ د. توقف,,,
مرادف,MCQ,,"ما مرادف كلمة ""رسم"" ؟",أ. خطه؛ ب. خطط؛ ج. خططا؛ د. خططها,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة "" رسم "" .",أ. خطه؛ ب. خطط؛ ج. خططا؛ د. خططها,,,
مرادف,MCQ,,"ما مرادف كلمة ""شرح"" ؟",أ. برر؛ ب. شكك؛ ج. رجح؛ د. فسر,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة "" شرح "" .",أ. برر؛ ب. شكك؛ ج. رجح؛ د. فسر,,,
مرادف,MCQ,,"ما مرادف كلمة "" اسأل "" ؟",أ. افرجوا؛ ب. استفسر؛ ج. يستفسر؛ د. استغني,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة "" اسأل "" .",أ. افرجوا؛ ب. استفسر؛ ج. يستفسر؛ د. استغني,,,
مرادف,MCQ,,"ما مرادف كلمة ""نظر"" ؟",أ. استفسر؛ ب. جرى؛ ج. أصغى؛ د. أبصر,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""نظر"".",أ. استفسر؛ ب. جرى؛ ج. أصغى؛ د. أبصر,,,
مرادف,MCQ,,"ما مرادف كلمة ""بيت"" ؟",أ. شقه؛ ب. منزل؛ ج. بمنزل؛ د. منزلهم,,,
مرادف,MCQ,,"اختر المرادف الصحيح لكلمة ""بيت"".",أ. شقه؛ ب. منزل؛ ج. بمنزل؛ د. منزلهم,,,
مرادف,MCQ,,"ما مرادف كلمة ""مدرسة"" ؟",أ. بمعهد؛ ب. المعهد؛ ج. معهد؛ د. ومعهد,,,
